"","HVA_1_miR","HVA_2_miR","HVA_3_miR","HVA_4_miR","HVA_5_miR","HVA_6_miR","HVAK_1_miR","HVAK_2_miR","HVAK_3_miR","HVAK_4_miR","HVAK_5_miR","HVAK_6_miR"
"mmu-miR-21a-3p",75.6798500758552,40.4215666219563,61.8170805060838,80.29436689867,85.2654411935258,68.1940919792036,98.5393616515154,104.950578219379,62.2516773720951,82.0016610169974,96.0777530518365,90.5986399572235
"mmu-miR-21a-5p",22109.6456118668,25583.7423204197,26808.4035094749,15879.3918537252,17879.8584988495,19945.5090503619,23266.7474150659,26955.6019194817,29655.5133538304,15528.7924256879,15347.5314412063,16823.1277835323
"mmu-miR-21b",1.11293897170375,0,1.18879000973238,0,2.28389574625515,1.68380474022725,2.29161306166315,4.77048082815357,1.48218279457369,0.725678416079623,1.42337411928647,1.48522360585612
"mmu-miR-22-3p",3246.44298045985,3131.1167375623,3114.62982549884,2986.63556876033,3112.18860356369,3197.54520169154,4134.06996324032,3375.11518591865,3609.11510478694,3031.88442238066,2883.75596567438,3162.04105686769
"mmu-miR-22-5p",28.9364132642976,18.6561076716721,13.0766901070562,19.6799918869289,18.2711659700412,26.940875843636,25.2077436782946,28.6228849689214,23.7149247131791,15.2392467376721,24.9090470875132,27.4766367083383
"mmu-miR-221-3p",3373.31802323408,4042.15666219563,3357.14298748424,2891.3844080276,3863.59030408164,3303.62490032586,3290.75635654828,3777.02819569059,3895.17638413966,3158.8781451946,2897.2780198076,3268.97715648933
"mmu-miR-221-5p",1.11293897170375,0,1.18879000973238,0.787199675477157,0,0,1.14580653083157,1.19262020703839,0,0,1.42337411928647,2.22783540878418
"mmu-miR-222-3p",872.544153815742,786.665873488841,687.120625625316,773.817280994045,1289.63979805208,896.62602417101,705.81682299225,1011.34193556856,606.21276298064,859.203244638274,708.84031140466,854.003573367271
"mmu-miR-223-3p",10.0164507453338,7.77337819653005,8.32153006812666,37.7855844229035,5.32909007459536,33.676094804545,5.72903265415787,9.54096165630714,1.48218279457369,11.610854657274,32.0259176839455,14.8522360585612
"mmu-miR-224-3p",1.11293897170375,0,0,0,0.761298582085052,2.52570711034087,0,0,0,1.45135683215925,0.711687059643233,1.48522360585612
"mmu-miR-224-5p",85.696300821189,102.608592194197,160.486651313871,180.268725684269,213.9249015659,131.336769737725,74.4774245040523,121.647261117916,80.0378709069794,148.764075296323,207.812621415824,129.214453709483
"mmu-miR-23a-3p",1962.11140711372,2053.72651952324,1988.84568628227,1707.43609610995,1770.01920334775,1885.86130905452,3758.24542112756,2958.89073366225,2942.13284722878,2076.89162681988,2006.24582113427,2786.27948458609
"mmu-miR-23a-5p",1.11293897170375,3.10935127861202,1.18879000973238,2.36159902643147,2.28389574625515,0.841902370113624,2.29161306166315,1.19262020703839,0,2.90271366431849,0.711687059643233,3.71305901464031
"mmu-miR-23b-3p",3387.78622986622,3953.54015075518,3030.22573480784,2622.16211901441,741.50481895084,2545.9127672236,4312.81578205005,3435.93881647761,3826.99597558927,2518.10410379629,2565.63185001386,3224.42044831364
"mmu-miR-23b-5p",1.11293897170375,1.55467563930601,1.18879000973238,1.57439935095431,3.80649291042526,1.68380474022725,0,0,1.48218279457369,5.80542732863698,0.711687059643233,5.19828262049643
"mmu-miR-24-1-5p",16.6940845755563,27.9841615075082,28.5309602335771,18.1055925359746,1.5225971641701,9.26092607124987,34.3741959249472,17.8893031055759,16.3040107403106,13.7878899055128,18.5038635507241,20.7931304819857
"mmu-miR-24-2-5p",134.665615576154,133.702104980317,95.1032007785904,72.4223701438984,156.066209327436,179.325204834202,213.120014734673,138.343944016454,163.040107403106,109.577440828023,96.0777530518365,162.631984841245
"mmu-miR-24-3p",8039.87113158791,10091.3995747353,7746.15570341619,6418.82615384073,6392.62419376818,7793.49024014182,8936.14513395545,8758.60280048995,9328.85850904682,6151.57593310696,5842.95075967094,7255.31731460716
"mmu-miR-25-3p",3322.1228305357,4667.13626919664,4201.18389439423,2885.08681062378,3318.50051930874,3788.56066551131,3828.13961950829,3901.06069722258,3339.35783617453,2685.0101394946,2341.45042622624,2607.31004008042
"mmu-miR-26a-2-3p",0,0,0,0.787199675477157,0,0,0,0,1.48218279457369,0,0,0
"mmu-miR-26a-5p",12722.0053855456,16796.7156070621,14246.4594766328,10211.5541902897,6806.00932384036,12210.1100737579,13800.0938573355,15637.6361546874,19511.4543077681,10700.128245094,9625.56748167473,11309.2351467915
"mmu-miR-26b-3p",15.5811456038525,15.5467563930601,10.6991100875914,17.3183928604974,16.7485688058711,12.6285355517044,16.041291431642,13.1188222774223,8.89309676744215,20.3189956502294,17.7921764910808,20.7931304819857
"mmu-miR-26b-5p",1713.92601642378,2031.96106057296,1956.7483560195,1708.22329578543,855.699606263598,1722.53224925248,1834.43625586135,1970.20858202742,1827.53138570936,1572.54512764454,1560.72972179761,1730.28550082238
"mmu-miR-27a-3p",12184.4558622127,18289.2042207959,16333.9747337229,9376.33533460841,11583.9192250061,11351.369656242,17569.7973437714,18175.5319552651,20206.5980384231,10527.4167820671,10262.5274000554,12549.3968576813
"mmu-miR-27b-3p",8254.66835312674,10341.7023526636,9393.81865690527,6451.1013405353,6599.69740809531,8388.71521581215,9090.82901561771,8962.54085589352,10771.022368167,5903.39391480773,5674.2809265355,6364.18315109349
"mmu-miR-27b-5p",31.1622912077051,12.4374051144481,32.0973302627743,19.6799918869289,17.5098673879562,28.6246805838632,36.6658089866104,25.0450243478062,17.7861935348843,16.6906035698313,17.0804894314376,17.0800714673454
"mmu-miR-28a-3p",184.747869302823,275.177588157164,331.672412715334,175.545527631406,239.809053356791,294.665829539768,221.140660450494,312.466494244059,597.319666213198,191.57910184502,145.895847226863,157.433702220749
"mmu-miR-28a-5p",95.7127515665228,74.6244306866885,79.6489306520695,101.548758136553,101.252711417312,127.127257887157,85.9354898123681,95.4096165630714,84.4844192907004,120.462617069217,111.734868363988,112.876994045065
"mmu-miR-296-3p",0,0,1.18879000973238,1.57439935095431,1.5225971641701,3.3676094804545,0,0,0,0,0.711687059643233,0.742611802928062
"mmu-miR-296-5p",2.22587794340751,3.10935127861202,0,3.14879870190863,0,12.6285355517044,1.14580653083157,3.57786062111518,1.48218279457369,2.17703524823887,1.42337411928647,0.742611802928062
"mmu-miR-297a-5p",2.22587794340751,6.21870255722404,0,0.787199675477157,0.761298582085052,4.20951185056812,1.14580653083157,1.19262020703839,2.96436558914738,1.45135683215925,2.1350611789297,0
"mmu-miR-297b-5p",0,1.55467563930601,0,0,0,0,0,0,0,0,0.711687059643233,0
"mmu-miR-297c-5p",0,0,0,0.787199675477157,0.761298582085052,0,0,1.19262020703839,0,0,0.711687059643233,0.742611802928062
"mmu-miR-298-5p",2.22587794340751,1.55467563930601,0,4.72319805286294,5.32909007459536,26.0989734735224,2.29161306166315,0,2.96436558914738,5.80542732863698,2.1350611789297,5.94089442342449
"mmu-miR-299a-3p",127.987981745932,129.038078062399,185.451241518251,129.100746778254,225.344380297175,114.498722335453,101.97678124401,82.2907942856491,124.50335474419,106.674727163705,158.706214300441,41.5862609639714
"mmu-miR-299a-5p",43.4046198964464,31.0935127861202,52.3067604282247,28.3391883171776,9.89688156710567,17.6799497723861,20.6245175549683,10.7335818633455,40.0189354534897,16.6906035698313,29.8908565050158,11.1391770439209
"mmu-miR-29a-3p",917.061712683893,976.336301484175,853.551226987849,1079.25075507918,931.068165890018,1022.06947731794,808.939410767092,846.760346997259,696.625913449635,734.386557072578,812.746622112572,929.007365463005
"mmu-miR-29a-5p",5.56469485851877,0,5.9439500486619,5.5103977283401,8.37428440293557,9.26092607124987,4.5832261233263,4.77048082815357,5.92873117829477,5.80542732863698,6.4051835367891,6.68350622635255
"mmu-miR-29b-1-5p",3.33881691511126,1.55467563930601,2.37758001946476,3.93599837738578,3.04519432834021,5.05141422068175,3.43741959249472,2.38524041407678,4.44654838372108,7.25678416079623,2.1350611789297,2.97044721171225
"mmu-miR-29b-2-5p",15.5811456038525,6.21870255722404,13.0766901070562,25.190389615269,6.85168723876547,12.6285355517044,10.3122587774842,16.6966828985375,16.3040107403106,27.5757798110257,32.0259176839455,25.2488012995541
"mmu-miR-29b-3p",328.316996652607,306.271100943284,292.442342394166,407.769431897167,349.436049177039,222.262225709997,349.47099190363,301.732912380713,254.935440666675,318.572824658954,375.770767491627,385.415525719664
"mmu-miR-29c-3p",211.458404623713,234.756021535208,161.675441323604,199.161517895721,267.215802311853,201.214666457156,171.870979624736,197.974954368373,143.771731073648,187.950709764622,185.038635507241,212.386975637426
"mmu-miR-29c-5p",2.22587794340751,4.66402691791803,1.18879000973238,7.08479707929441,4.56779149251031,9.26092607124987,0,4.77048082815357,1.48218279457369,2.90271366431849,5.69349647714586,5.94089442342449
"mmu-miR-300-3p",16.6940845755563,7.77337819653005,15.4542701265209,5.5103977283401,17.5098673879562,5.89331659079537,10.3122587774842,5.96310103519196,10.3752795620158,9.4338194090351,13.5220541332214,8.91134163513674
"mmu-miR-301a-3p",253.750085548456,264.294858682022,198.527931625308,270.796688364142,142.362834849905,113.656819965339,341.450346187809,265.954306169562,299.400924503886,237.296842058037,255.495654411921,309.669121821002
"mmu-miR-301b-3p",37.8399250379276,43.5309179005683,30.9085402530419,33.0623863700406,20.5550617162964,9.26092607124987,43.5406481715998,44.1269476604205,53.3585806046529,55.1515596220513,37.7194141610914,52.7254380078924
"mmu-miR-3057-5p",1.11293897170375,1.55467563930601,0,1.57439935095431,2.28389574625515,0.841902370113624,2.29161306166315,1.19262020703839,0,2.90271366431849,0.711687059643233,0.742611802928062
"mmu-miR-3058-3p",11.1293897170375,3.10935127861202,13.0766901070562,18.8927922114518,15.225971641701,15.1542426620452,4.5832261233263,13.1188222774223,17.7861935348843,23.9473877306276,20.6389247296538,16.3374596644174
"mmu-miR-3058-5p",73.4539721324477,76.1791063259945,82.0265106715343,88.9535633289187,111.149592984418,95.9768701929532,58.4361330724103,84.6760346997259,48.9120322209318,89.9841235938732,128.103670735782,95.7969225777199
"mmu-miR-3060-3p",0,0,1.18879000973238,0.787199675477157,0,0.841902370113624,0,1.19262020703839,1.48218279457369,0,0,1.48522360585612
"mmu-miR-3061-3p",3.33881691511126,0,0,3.14879870190863,3.04519432834021,0.841902370113624,1.14580653083157,3.57786062111518,2.96436558914738,2.90271366431849,2.84674823857293,0.742611802928062
"mmu-miR-3062-5p",0,0,0,0.787199675477157,0.761298582085052,1.68380474022725,0,0,0,0.725678416079623,0,0
"mmu-miR-3064-5p",0,0,0,0,0,0.841902370113624,1.14580653083157,0,2.96436558914738,1.45135683215925,0,0.742611802928062
"mmu-miR-3065-5p",0,0,0,0,0.761298582085052,0,0,0,0,0.725678416079623,0,0.742611802928062
"mmu-miR-3066-3p",1.11293897170375,7.77337819653005,4.75516003892952,1.57439935095431,2.28389574625515,1.68380474022725,5.72903265415787,2.38524041407678,1.48218279457369,0.725678416079623,2.84674823857293,1.48522360585612
"mmu-miR-3068-5p",11.1293897170375,17.1014320323661,17.8318501459857,21.2543912378832,3.04519432834021,16.8380474022725,22.9161306166315,15.5040626914991,20.7505591240317,11.610854657274,19.9272376700105,21.5357422849138
"mmu-miR-3069-5p",0,4.66402691791803,1.18879000973238,0,0,1.68380474022725,0,0,1.48218279457369,0,0.711687059643233,0
"mmu-miR-3072-3p",0,4.66402691791803,4.75516003892952,1.57439935095431,22.8389574625516,1.68380474022725,1.14580653083157,0,1.48218279457369,5.07974891255736,0.711687059643233,1.48522360585612
"mmu-miR-3073a-3p",4.45175588681501,1.55467563930601,8.32153006812666,3.93599837738578,2.28389574625515,0,1.14580653083157,3.57786062111518,7.41091397286846,3.62839208039811,5.69349647714586,3.71305901464031
"mmu-miR-3076-5p",1.11293897170375,6.21870255722404,5.9439500486619,1.57439935095431,3.80649291042526,0.841902370113624,2.29161306166315,4.77048082815357,0,2.90271366431849,0,2.97044721171225
"mmu-miR-3077-3p",0,0,0,0.787199675477157,0.761298582085052,1.68380474022725,0,0,0,0.725678416079623,0,0.742611802928062
"mmu-miR-3079-5p",3.33881691511126,0,4.75516003892952,7.87199675477156,1.5225971641701,5.89331659079537,17.1870979624736,10.7335818633455,10.3752795620158,10.1594978251147,10.6753058946485,8.91134163513674
"mmu-miR-3081-3p",193.651381076453,290.724344550224,436.285933571784,228.287905888375,465.153433653967,161.645255061816,187.912271056378,258.798584927331,284.579096558149,402.751520924191,362.248713358406,323.036134273707
"mmu-miR-3084-5p",0,1.55467563930601,1.18879000973238,0,0.761298582085052,0,2.29161306166315,0,0,0,0.711687059643233,0
"mmu-miR-3086-5p",0,0,0,0,0,0,0,3.57786062111518,0,0.725678416079623,0.711687059643233,0
"mmu-miR-3089-3p",1.11293897170375,0,1.18879000973238,0.787199675477157,0.761298582085052,0.841902370113624,0,0,0,0.725678416079623,0,0.742611802928062
"mmu-miR-3095-3p",2.22587794340751,0,0,0,0.761298582085052,0.841902370113624,0,0,0,0,0,0
"mmu-miR-3098-3p",0,0,1.18879000973238,0.787199675477157,0,0,0,2.38524041407678,1.48218279457369,1.45135683215925,0,2.22783540878418
"mmu-miR-3098-5p",0,0,1.18879000973238,0.787199675477157,0.761298582085052,0,0,1.19262020703839,0,0,0,1.48522360585612
"mmu-miR-30a-3p",27.8234742925938,31.0935127861202,36.8524903017038,24.4031899397919,25.1228532088067,15.9961450321589,27.4993567399578,38.1638466252286,47.4298494263581,20.3189956502294,15.6571153121511,30.4470839200505
"mmu-miR-30a-5p",9377.62377557582,13085.7048560387,11035.5376603457,7912.1439382209,9921.24312173239,9255.03275465907,9859.6651978057,11007.8845109644,12780.8622376089,7565.92316604615,7611.49310288438,7790.74042451829
"mmu-miR-30b-3p",4.45175588681501,1.55467563930601,0,0,0.761298582085052,0.841902370113624,1.14580653083157,0,0,0.725678416079623,0,0.742611802928062
"mmu-miR-30b-5p",2753.41101599509,3319.23248991833,2532.12272072997,2431.65979754894,1250.81357036574,2042.45514989565,2565.46082253189,2593.9489503085,2776.12837423652,1838.14342792968,1953.58097872067,2103.07662589227
"mmu-miR-30c-1-3p",2.22587794340751,3.10935127861202,2.37758001946476,0.787199675477157,2.28389574625515,6.73521896090899,0,1.19262020703839,0,1.45135683215925,0.711687059643233,0.742611802928062
"mmu-miR-30c-2-3p",0,1.55467563930601,2.37758001946476,2.36159902643147,0,1.68380474022725,4.5832261233263,1.19262020703839,1.48218279457369,2.90271366431849,2.1350611789297,0
"mmu-miR-30c-5p",1646.03673914985,2123.68692329201,1641.71900344042,1505.9129791878,95.9236213427165,105.237796264203,1512.46462069768,1706.63951627194,1522.20173002718,689.394495275642,1162.1849683974,1006.98160477045
"mmu-miR-30d-3p",204.780770793491,295.388371468142,250.834692053532,207.033514650492,229.150873207601,284.563001098405,179.891625340557,237.33142120064,284.579096558149,180.693925603826,162.264649598657,199.762574987649
"mmu-miR-30d-5p",8520.66076736393,11344.468140016,9773.0426700099,7266.64020432963,7276.49184756892,8816.40161982987,10290.4884533984,10112.2267354785,11795.2106792174,5904.84527163989,6112.68015527573,6727.32032272531
"mmu-miR-30e-3p",43.4046198964464,34.2028640647322,34.474910282239,21.2543912378832,4.56779149251031,12.6285355517044,33.2283893941157,29.8155051759598,63.7338601666687,12.3365330733536,25.6207341471564,20.0505186790577
"mmu-miR-30e-5p",11567.8876718888,14694.7941427204,13395.2858296645,10809.8259436523,11669.1846661997,11806.8388384735,12611.8924848631,13120.0148976294,14975.9749563726,9060.09502475409,9597.81168634864,9788.36617439478
"mmu-miR-30f",33.3881691511126,18.6561076716721,22.5870101849152,14.956793834066,24.3615546267217,30.3084853240905,24.0619371474631,20.2745435196527,35.5723870697686,14.5135683215925,12.8103670735782,16.3374596644174
"mmu-miR-31-3p",55.6469485851877,27.9841615075082,13.0766901070562,29.1263879926548,4.56779149251031,34.5179971746586,41.2490351099367,10.7335818633455,5.92873117829477,2.90271366431849,4.2701223578594,12.624400649777
"mmu-miR-31-5p",5396.6410737915,5973.06380621369,2425.13161985406,5583.60729815947,1444.18341021534,7834.74345627739,5934.13202317672,3508.68864910695,1689.68838581401,1999.24403629936,1779.21764910808,3166.49672768525
"mmu-miR-3100-3p",1.11293897170375,3.10935127861202,3.56637002919714,1.57439935095431,2.28389574625515,0.841902370113624,3.43741959249472,0,0,0.725678416079623,0,0
"mmu-miR-3101-5p",0,0,0,0,0,0.841902370113624,0,0,0,0.725678416079623,0.711687059643233,0.742611802928062
"mmu-miR-3102-3p.2-3p",0,0,0,0,0,0,2.29161306166315,0,0,0,0.711687059643233,0
"mmu-miR-3105-3p",2.22587794340751,1.55467563930601,1.18879000973238,5.5103977283401,2.28389574625515,2.52570711034087,1.14580653083157,1.19262020703839,0,3.62839208039811,2.84674823857293,0
"mmu-miR-3105-5p",1.11293897170375,1.55467563930601,2.37758001946476,2.36159902643147,3.80649291042526,1.68380474022725,1.14580653083157,1.19262020703839,1.48218279457369,1.45135683215925,4.98180941750263,0
"mmu-miR-3108-5p",1.11293897170375,0,1.18879000973238,0,0,0.841902370113624,0,0,1.48218279457369,0.725678416079623,0.711687059643233,0.742611802928062
"mmu-miR-3110-5p",10.0164507453338,7.77337819653005,7.13274005839428,0.787199675477157,2.28389574625515,1.68380474022725,5.72903265415787,7.15572124223035,2.96436558914738,8.70814099295547,6.4051835367891,7.42611802928062
"mmu-miR-3112-5p",2.22587794340751,4.66402691791803,2.37758001946476,3.93599837738578,2.28389574625515,0,5.72903265415787,5.96310103519196,7.41091397286846,2.90271366431849,2.84674823857293,3.71305901464031
"mmu-miR-32-3p",2.22587794340751,0,1.18879000973238,1.57439935095431,2.28389574625515,2.52570711034087,1.14580653083157,0,5.92873117829477,2.17703524823887,4.2701223578594,3.71305901464031
"mmu-miR-32-5p",109.068019226968,105.717943472809,124.8229510219,102.33595781203,98.9688156710567,120.392038926248,108.851620429,110.91367925457,111.163709593027,125.542365981775,90.3842565746906,103.965652409929
"mmu-miR-320-3p",133.55267660445,87.0618358011366,99.85836081752,113.356753268711,164.440493730371,145.649110029657,83.6438767507049,114.491539875686,155.629193430238,92.8868372581917,115.293303662204,93.5690871689358
"mmu-miR-322-3p",8.90351177363003,13.9920807537541,14.2654801167886,12.5951948076345,8.37428440293557,9.26092607124987,6.87483918498945,13.1188222774223,7.41091397286846,16.6906035698313,23.4856729682267,11.1391770439209
"mmu-miR-322-5p",134.665615576154,194.334454913251,217.548571781026,273.94548706605,280.157878207299,164.170962172157,144.371622884778,158.618487536106,114.128075182174,271.403727613779,311.007245064093,237.63577693698
"mmu-miR-323-3p",0,1.55467563930601,0,0,2.28389574625515,0,0,0,1.48218279457369,0.725678416079623,0,0
"mmu-miR-324-3p",658.859871248622,710.486767162847,652.645715343077,878.514837832507,1164.78683059013,1199.71087741191,778.002634434639,819.330082235375,899.684956306231,1076.90676946216,829.82711154401,961.68228479184
"mmu-miR-324-5p",15.5811456038525,9.32805383583606,9.51032007785904,36.9983847474264,35.7810333579974,35.3598995447722,18.3329044933052,11.9262020703839,8.89309676744215,44.266383380857,27.0441082664429,44.5567081756837
"mmu-miR-325-5p",0,1.55467563930601,0,0,0,0,0,1.19262020703839,0,0,0,0
"mmu-miR-326-3p",1.11293897170375,3.10935127861202,2.37758001946476,0,0,2.52570711034087,3.43741959249472,2.38524041407678,4.44654838372108,2.90271366431849,2.84674823857293,2.97044721171225
"mmu-miR-328-3p",245.959512746529,405.770341858869,273.421702238447,310.943871813477,429.372400295969,422.634989797039,250.931630252115,339.896759005942,240.113612720938,358.485137543334,252.648906173348,322.293522470779
"mmu-miR-329-3p",0,0,0,1.57439935095431,0,1.68380474022725,1.14580653083157,0,0,0,0.711687059643233,0
"mmu-miR-329-5p",0,0,1.18879000973238,0,2.28389574625515,3.3676094804545,1.14580653083157,1.19262020703839,1.48218279457369,1.45135683215925,0.711687059643233,0.742611802928062
"mmu-miR-33-3p",25.5975963491863,24.8748102288962,34.474910282239,20.4671915624061,12.1807773133608,13.470437921818,34.3741959249472,32.2007455900366,26.6792903023265,23.9473877306276,23.4856729682267,23.0209658907699
"mmu-miR-33-5p",439.610893822982,382.450207269279,502.858174116797,367.622248447832,378.365395296271,347.705678856927,714.983275238902,570.072458964352,572.122558705445,648.756503975183,498.180941750263,613.397349218579
"mmu-miR-330-3p",57.8728265285952,55.9683230150164,64.1946605255485,42.5087824757665,87.5493369397809,55.5655564274992,81.3522636890418,52.4752891096893,68.1804085503898,87.8070883456344,106.041371886842,109.163935030425
"mmu-miR-330-5p",11.1293897170375,10.8827294751421,27.3421702238448,16.5311931850203,3.04519432834021,8.41902370113624,29.7909698016209,27.430264761883,40.0189354534897,21.0446740663091,20.6389247296538,30.4470839200505
"mmu-miR-331-3p",18.9199625189638,21.7654589502841,33.2861202725067,19.6799918869289,9.13558298502062,26.0989734735224,16.041291431642,22.6597839337295,13.3396451511632,19.5933172341498,27.0441082664429,37.1305901464031
"mmu-miR-331-5p",7.79057280192627,10.8827294751421,8.32153006812666,7.08479707929441,15.9872702237861,10.1028284413635,11.4580653083157,3.57786062111518,5.92873117829477,5.80542732863698,4.2701223578594,6.68350622635255
"mmu-miR-335-3p",1.11293897170375,3.10935127861202,4.75516003892952,2.36159902643147,3.80649291042526,6.73521896090899,3.43741959249472,3.57786062111518,10.3752795620158,6.53110574471661,2.1350611789297,3.71305901464031
"mmu-miR-335-5p",0,0,0,0.787199675477157,0,0,0,1.19262020703839,0,0,0,0
"mmu-miR-337-3p",1.11293897170375,1.55467563930601,3.56637002919714,1.57439935095431,0.761298582085052,0,0,0,0,2.17703524823887,2.84674823857293,0.742611802928062
"mmu-miR-337-5p",5.56469485851877,4.66402691791803,7.13274005839428,14.956793834066,34.2584361938273,10.1028284413635,5.72903265415787,1.19262020703839,4.44654838372108,23.2217093145479,29.1791694453726,14.1096242556332
"mmu-miR-338-3p",3.33881691511126,1.55467563930601,0,7.08479707929441,3.80649291042526,2.52570711034087,0,2.38524041407678,0,1.45135683215925,2.1350611789297,2.22783540878418
"mmu-miR-338-5p",0,0,1.18879000973238,0,2.28389574625515,5.05141422068175,1.14580653083157,2.38524041407678,1.48218279457369,2.17703524823887,2.84674823857293,0
"mmu-miR-339-3p",4.45175588681501,0,4.75516003892952,7.08479707929441,1.5225971641701,5.05141422068175,6.87483918498945,4.77048082815357,4.44654838372108,5.80542732863698,4.98180941750263,4.45567081756837
"mmu-miR-339-5p",96.8256905382265,62.1870255722404,65.3834505352809,62.9759740381725,71.5620667159949,63.9845801286354,54.9987134799156,57.2457699378428,32.6080214806212,85.6300530973955,51.2414682943128,80.2020747162307
"mmu-miR-340-3p",54.5340096134839,24.8748102288962,26.1533802141124,44.0831818267208,2.28389574625515,12.6285355517044,34.3741959249472,33.393365797075,37.0545698643423,29.7528150592645,25.6207341471564,34.1601429346908
"mmu-miR-340-5p",1056.17908414686,1085.1635962356,1223.26492001462,987.148393048354,1195.23877387353,1208.97180348316,1248.92911860642,1045.92792157267,1253.92664420934,1038.44581340994,822.710240947577,935.690871689358
"mmu-miR-342-3p",154.698517066822,208.326535667005,96.2919907883228,153.503936718046,56.3360950742938,223.10412808011,84.7896832815365,45.3195678674589,40.0189354534897,32.655528723583,64.051835367891,72.033344884022
"mmu-miR-342-5p",5.56469485851877,3.10935127861202,2.37758001946476,8.65919643024872,1.5225971641701,10.9447308114771,6.87483918498945,1.19262020703839,1.48218279457369,1.45135683215925,4.2701223578594,5.19828262049643
"mmu-miR-344-3p",3.33881691511126,1.55467563930601,2.37758001946476,4.72319805286294,1.5225971641701,5.89331659079537,3.43741959249472,3.57786062111518,4.44654838372108,4.35407049647774,2.1350611789297,2.97044721171225
"mmu-miR-344d-3p",2.22587794340751,0,1.18879000973238,1.57439935095431,0,5.05141422068175,0,0,0,0.725678416079623,0.711687059643233,2.97044721171225
