"","HVA1","HVA2","HVA3","HVA4","HVA5","HVA6","HVAK1","HVAK2","HVAK3","HVAK4","HVAK5","HVAK6"
"peak84700",4.89294746698565,5.68253035303215,2.23657210462248,8.88800232710735,31.709073144952,12.0505861582703,0.96487457156151,2.07403215787611,16.2038588115275,49.577466895062,15.9867915649759,26.2553549527577
"peak84712",3.91435797358852,0,4.47314420924497,6.91289069886127,4.529867592136,26.5112895481947,8.68387114405359,4.83940836837758,11.5741848653768,47.8678990710943,25.785147685445,18.4497088857216
"peak84736",10.2751896806699,30.3068285495048,17.8925768369799,29.6266744236912,4.529867592136,9.64046892661625,33.2881727188721,23.5056977892625,9.25934789230143,48.7226829830782,38.6777215281674,32.6417926439691
"peak84742",13.2109581608613,24.6242981964727,14.5377186800461,49.3777907061519,9.05973518427201,50.6124618647353,13.5082440018611,4.14806431575221,9.25934789230143,35.0461403913369,35.583503805914,37.6090219593557
"peak84747",10.7644844273684,15.1534142747524,21.2474349939136,27.6515627954451,0,2.41011723165406,26.0516134321608,24.8883858945133,27.7780436769043,37.6104921272884,19.5967122409382,48.2530847780412
"peak84764",9.78589493397131,11.3650607060643,27.9571513077811,22.2200058177684,4.529867592136,9.64046892661625,19.2974914312302,20.7403215787611,9.25934789230143,52.9966025429973,24.2380388243183,35.4802093956185
"peak84815",7.82871594717705,0,1.11828605231124,13.8257813977225,117.776557395536,36.1517584748109,0.482437285780755,0,34.7225545961303,120.52453158972,13.9239797501403,54.6395224692526
"peak84816",7.33942120047848,0,2.23657210462248,12.344447676538,0,7.23035169496218,0.96487457156151,2.07403215787611,4.62967394615071,37.6104921272884,23.2066329169005,27.6745633285825
"peak84904",10.7644844273684,7.57670713737621,10.0645744708012,30.1204523307527,0,7.23035169496218,18.3326168596687,11.0615048420059,11.5741848653768,81.2044716384636,73.2298194266637,67.4123978516752
"peak84988",7.33942120047848,1.89417678434405,1.11828605231124,14.8133372118456,4.529867592136,0,0.96487457156151,0.691344052625369,11.5741848653768,27.3530851834825,21.1438211020649,21.9977298252835
"peak85018",3.42506322688996,0,0,10.8631139553534,4.529867592136,0,0.96487457156151,0.691344052625369,16.2038588115275,17.9504621516604,15.9867915649759,24.836146576933
"peak85034",13.2109581608613,15.1534142747524,8.94628841848994,20.7386720965838,36.238940737088,2.41011723165406,14.4731185734227,8.98747268412979,18.5186957846029,39.3200599512561,28.8793654076984,26.9649591406701
"peak85039",8.80730544057418,13.2592374904084,12.3011465754237,23.2075616318914,0,2.41011723165406,17.3677422881072,18.666289420885,13.8890218384521,15.3861104157089,22.1752270094827,15.6112921340722
"peak85067",5.87153696038278,9.47088392172026,12.3011465754237,9.38178023416887,0,0,22.6745524316955,31.1104823681416,4.62967394615071,4.27391955991914,9.79835612046908,7.80564606703608
"peak85087",20.0610846146412,35.989358902537,19.0108628892911,53.8217918697056,4.529867592136,4.82023446330812,108.54838930067,46.3200515258997,25.4632067038289,42.7391955991914,56.21162195427,29.0937717044072
"peak85104",15.1681371476555,43.5660660399132,22.3657210462248,27.6515627954451,4.529867592136,4.82023446330812,46.3139794349525,26.9624180523894,9.25934789230143,11.9669747677736,11.8611679353047,10.6440628186856
"peak85127",11.7430739207656,13.2592374904084,7.82800236617869,14.8133372118456,0,0,19.2974914312302,6.91344052625369,4.62967394615071,17.0956782396766,24.2380388243183,20.5785214494588
"peak85128",9.78589493397131,17.0475910590965,14.5377186800461,26.664006981322,4.529867592136,0,27.9813625752838,9.67881673675516,6.94451091922607,15.3861104157089,24.2380388243183,15.6112921340722
"peak85148",6.36083170708135,1.89417678434405,4.47314420924497,37.0333430296139,0,2.41011723165406,10.1311830013959,4.83940836837758,13.8890218384521,14.5313265037251,26.8165535928628,13.482479570335
"peak85181",7.33942120047848,9.47088392172026,10.0645744708012,10.3693360482919,4.529867592136,0,29.4286744326261,25.5797299471386,11.5741848653768,14.5313265037251,18.5653063335204,14.9016879461598
"peak85185",10.7644844273684,17.0475910590965,21.2474349939136,57.2782372191362,9.05973518427201,9.64046892661625,29.4286744326261,26.271073999764,11.5741848653768,74.366200342593,121.190194121591,67.4123978516752
"peak85213",12.2323686674641,26.5184749808167,8.94628841848994,16.7884488400917,0,0,4.82437285780755,10.3701607893805,9.25934789230143,13.6765425917412,26.3008506391539,14.9016879461598
"peak85279",10.2751896806699,22.7301214121286,19.0108628892911,18.2697825612762,13.589602776408,2.41011723165406,33.7706100046529,29.7277942628908,13.8890218384521,39.3200599512561,19.5967122409382,17.7401046978093
"peak85332",16.1467266410527,7.57670713737621,7.82800236617869,39.5022325649215,0,0,9.6487457156151,8.29612863150442,41.6670655153564,74.366200342593,128.410035473516,60.3163559725515
"peak85333",11.7430739207656,3.7883535686881,4.47314420924497,26.1702290742605,0,0,11.5784948587381,6.91344052625369,27.7780436769043,29.0626530074501,137.176985686567,59.6067517846392
"peak85341",0.978589493397131,3.7883535686881,4.47314420924497,14.3195593047841,0,0,10.6136202871766,10.3701607893805,6.94451091922607,19.660029975628,18.0496033798115,31.2225842681443
"peak85352",47.9508851764594,134.486551688428,87.2263120802769,40.9835662861061,4.529867592136,2.41011723165406,130.740504446585,94.7141352096755,20.8335327576782,11.1121908557898,45.897562880092,25.5457507648454
"peak85353",47.9508851764594,85.2379552954823,45.8497281447609,47.8964569849674,4.529867592136,9.64046892661625,50.6559150069793,54.6161801574041,101.852826815316,108.557556821946,94.3736405287285,148.307275273686
"peak85363",10.2751896806699,3.7883535686881,3.35485815693373,18.2697825612762,0,0,18.3326168596687,10.3701607893805,2.31483697307536,14.5313265037251,26.3008506391539,27.6745633285825
"peak85370",9.29660018727274,3.7883535686881,2.23657210462248,14.3195593047841,0,12.0505861582703,3.85949828624604,1.38268810525074,9.25934789230143,61.5444416628356,21.6595240557738,32.6417926439691
"peak85386",12.7216634141627,11.3650607060643,8.94628841848994,38.5146767507985,22.64933796068,24.1011723165406,20.2623660027917,8.98747268412979,18.5186957846029,128.217586797574,53.6331071857255,51.8011057176031
"peak85416",31.8041585354067,94.7088392172026,87.2263120802769,56.2906814050132,4.529867592136,4.82023446330812,82.9792131542899,64.9863409467846,37.0373915692057,15.3861104157089,36.6149097133318,29.8033758923196
"peak85428",3.42506322688996,1.89417678434405,1.11828605231124,13.332003490661,0,28.9214067798487,7.23655928671133,0.691344052625369,13.8890218384521,13.6765425917412,11.8611679353047,17.0305005098969
"peak85437",18.1039056278469,22.7301214121286,33.5485815693373,10.8631139553534,0,0,105.653765585985,86.4180065781711,16.2038588115275,5.98348738388679,16.5024945186848,3.54802093956185
"peak85440",28.3790953085168,18.9417678434405,11.1828605231124,59.2533488473823,0,9.64046892661625,38.1125455766797,35.2585466838938,87.9638049768635,121.379315501704,139.239797501403,138.372816642912
"peak85441",347.399270155981,132.592374904084,260.560650188519,848.31044433169,77.007749066312,944.765954808392,534.058075359296,444.534225838112,1210.65973691841,4689.34454114328,2787.89016775031,3377.71593446289
"peak85442",41.5900534693781,20.8359446277846,32.430295517026,27.6515627954451,4.529867592136,0,82.4967758685091,84.343974420295,92.5934789230142,65.8183612227547,143.365421131074,66.7027936637629
"peak85443",131.620286861914,34.0951821181929,68.2154491909858,264.171180277913,67.94801388204,175.938557910746,247.972764891308,199.798431208732,356.484893853605,1001.80674484505,633.283227154528,629.418914678273
"peak85445",9.78589493397131,15.1534142747524,13.4194326277349,16.7884488400917,0,0,50.1734777211985,35.9498907365192,20.8335327576782,16.2408943276927,34.5520978984962,17.7401046978093
"peak85446",20.5503793613397,41.6718892555691,35.7851536739597,36.0457872154909,0,0,79.6021521538246,67.0603731046608,55.5560873538086,68.3827129587062,139.755500455112,80.8948774220103
"peak85447",7.33942120047848,49.2485963929453,34.6668676216485,5.43155697767671,0,2.41011723165406,49.208603149637,44.2460193680236,18.5186957846029,7.69305520785445,10.8297620278869,7.09604187912371
"peak85460",15.1681371476555,11.3650607060643,8.94628841848994,10.8631139553534,4.529867592136,2.41011723165406,18.8150541454494,21.4316656313864,23.1483697307536,20.5148138876119,43.3190481115475,29.0937717044072
"peak85461",32.7827480288039,26.5184749808167,41.376583935516,52.340458148521,4.529867592136,16.8708206215784,82.0143385827284,40.7892991048967,81.0192940576375,215.405545819925,155.226589066379,207.914027058325
"peak85474",29.3576848019139,51.1427731772894,29.0754373600923,16.2946709330301,0,0,22.6745524316955,34.5672026312684,16.2038588115275,11.9669747677736,25.2694447317361,9.93445863077319
"peak85478",0,0,0,0,0,0,0,0.691344052625369,0,1.70956782396766,0,0
"peak85480",0,0,0,0,0,0,0.482437285780755,0,0,0.854783911983828,0,0.709604187912371
"peak85491",11.7430739207656,100.391369570235,62.6240189294296,12.344447676538,0,0,214.684592172436,147.947627261829,6.94451091922607,4.27391955991914,10.314059074178,4.25762512747422
"peak85515",8.31801069387561,9.47088392172026,11.1828605231124,37.5271209366755,0,19.2809378532325,23.639427003257,20.0489775261357,9.25934789230143,21.3695977995957,40.2248303892941,26.2553549527577
"peak85535",8.80730544057418,3.7883535686881,3.35485815693373,34.5644534943063,0,0,13.9906812876419,17.9749453682596,11.5741848653768,12.8217586797574,48.4760776486365,17.0305005098969
"peak85587",5.87153696038278,18.9417678434405,21.2474349939136,4.44400116355367,0,0,32.3232981473106,34.5672026312684,9.25934789230143,1.70956782396766,5.67273249079789,2.12881256373711
"peak85605",6.36083170708135,20.8359446277846,5.59143026155621,12.8382255835995,0,19.2809378532325,0.482437285780755,2.76537621050147,16.2038588115275,52.1418186310135,17.5339004261026,34.0610010197938
"peak85618",22.9968530948326,30.3068285495048,34.6668676216485,30.1204523307527,4.529867592136,0,83.4616504400706,76.7391898414159,20.8335327576782,10.2574069438059,27.3322565465717,14.1920837582474
"peak85630",12.2323686674641,24.6242981964727,33.5485815693373,31.1080081448757,0,2.41011723165406,73.8129047244555,67.0603731046608,23.1483697307536,19.660029975628,24.7537417780272,20.5785214494588
"peak85663",16.6360213877512,30.3068285495048,24.6022931508473,13.8257813977225,4.529867592136,0,40.0422947198027,36.6412347891445,4.62967394615071,12.8217586797574,11.8611679353047,12.0632711945103
"peak85667",17.1253161344498,13.2592374904084,6.70971631386745,38.020898843737,0,4.82023446330812,10.6136202871766,9.67881673675516,16.2038588115275,66.6731451347385,73.2298194266637,56.0587308450773
"peak85668",9.78589493397131,15.1534142747524,14.5377186800461,15.3071151189071,4.529867592136,12.0505861582703,13.0258067160804,13.135536999882,23.1483697307536,17.0956782396766,24.2380388243183,13.482479570335
"peak85669",18.1039056278469,47.3544196086013,12.3011465754237,23.7013395389529,4.529867592136,2.41011723165406,21.2272405743532,25.5797299471386,18.5186957846029,34.1913564793531,32.4892860836606,18.4497088857216
"peak85670",21.5289688547369,24.6242981964727,13.4194326277349,18.2697825612762,4.529867592136,9.64046892661625,22.1921151459147,24.1970418418879,13.8890218384521,33.3365725673693,26.3008506391539,12.7728753824227
"peak85671",16.1467266410527,20.8359446277846,4.47314420924497,25.676451167199,0,2.41011723165406,10.6136202871766,9.67881673675516,13.8890218384521,48.7226829830782,33.5206919910784,22.7073340131959
"peak85673",41.1007587226795,41.6718892555691,25.7205792031586,25.676451167199,18.119470368544,0,23.1569897174762,29.7277942628908,23.1483697307536,35.9009243033208,45.897562880092,19.8689172615464
"peak85677",23.4861478415311,47.3544196086013,25.7205792031586,9.87555814123039,0,0,20.2623660027917,33.1845145260177,20.8335327576782,12.8217586797574,22.1752270094827,10.6440628186856
"peak85678",76.3299804849762,77.6612481581061,77.1617376094757,188.129382590439,4.529867592136,4.82023446330812,70.918281009771,73.9738136309144,127.316033519145,470.131151591105,241.348982335765,205.075610306675
"peak85684",17.1253161344498,22.7301214121286,19.0108628892911,37.0333430296139,0,7.23035169496218,20.2623660027917,13.8268810525074,11.5741848653768,29.917436919434,43.8347510652564,33.3513968318814
"peak85688",7.33942120047848,5.68253035303215,3.35485815693373,9.38178023416887,0,7.23035169496218,8.20143385827284,6.22209647362832,6.94451091922607,30.7722208314178,14.4396827038492,14.9016879461598
"peak85696",9.78589493397131,5.68253035303215,3.35485815693373,7.40666860592279,0,2.41011723165406,14.9555558592034,18.666289420885,13.8890218384521,16.2408943276927,13.9239797501403,8.51525025494845
"peak85700",4.89294746698565,9.47088392172026,5.59143026155621,17.2822267471532,0,0,3.37706100046529,1.38268810525074,16.2038588115275,37.6104921272884,15.9867915649759,29.0937717044072
"peak85705",20.0610846146412,54.9311267459775,43.6131560401384,30.1204523307527,0,4.82023446330812,46.3139794349525,56.6902123152802,16.2038588115275,25.6435173595148,37.6463156207496,41.8666470868299
"peak85730",8.31801069387561,9.47088392172026,8.94628841848994,16.2946709330301,0,2.41011723165406,23.1569897174762,15.9009132103835,2.31483697307536,13.6765425917412,36.6149097133318,14.9016879461598
"peak85739",6.85012645377992,15.1534142747524,20.1291489416024,19.2573383753993,4.529867592136,9.64046892661625,79.1197148680438,29.0364502102655,16.2038588115275,52.9966025429973,21.6595240557738,37.6090219593557
"peak85754",1.4678842400957,0,0,3.45644534943063,0,0,0.96487457156151,1.38268810525074,9.25934789230143,28.2078690954663,24.7537417780272,15.6112921340722
"peak85786",30.3362742953111,68.1903642363859,48.0863002493834,19.2573383753993,4.529867592136,12.0505861582703,149.073121306253,78.1218779466666,20.8335327576782,2.56435173595148,8.25124725934239,32.6417926439691
"peak85792",42.0793482160766,51.1427731772894,36.903439726271,32.5893418660603,9.05973518427201,12.0505861582703,40.0422947198027,47.0113955785251,46.2967394615071,39.3200599512561,47.9603746949276,43.2858554626546
"peak85793",60.1832538439235,81.4496017267942,61.5057328771183,58.2657930332593,31.709073144952,24.1011723165406,85.3913995831936,91.2574149465486,67.1302722191853,145.313265037251,92.8265316676019,89.4101276769587
"peak85794",61.1618433373207,77.6612481581061,52.5594444586284,70.6102407097973,4.529867592136,4.82023446330812,87.8035860120974,71.8997814730383,85.6489680037882,185.488108900491,135.114173871732,146.178462709948
"peak85795",7.33942120047848,13.2592374904084,7.82800236617869,5.92533488473823,4.529867592136,2.41011723165406,21.709677860134,23.5056977892625,20.8335327576782,11.1121908557898,6.18843544450679,12.0632711945103
"peak85796",16.6360213877512,20.8359446277846,14.5377186800461,11.3568918624149,0,0,5.78924742936906,15.2095691577581,23.1483697307536,29.917436919434,35.583503805914,26.9649591406701
"peak85797",67.0333802977035,71.978717805074,65.9788770863633,67.6475732674281,9.05973518427201,16.8708206215784,136.047314590173,123.750585419941,85.6489680037882,136.765425917412,122.737302982718,134.82479570335
"peak85798",83.1801069387561,113.650607060643,100.645744708012,78.5106872227816,0,12.0505861582703,131.705379018146,97.479511420177,201.390816657556,227.372520587698,186.684469242622,292.356925419897
"peak85799",60.1832538439235,54.9311267459775,64.860591034052,60.7346825685669,4.529867592136,7.23035169496218,131.705379018146,108.541016262183,94.9083158960896,70.9470646946577,110.360432093704,72.3796271670618
"peak85800",33.761337522201,53.0369499616334,48.0863002493834,45.4275674496598,31.709073144952,7.23035169496218,74.2953420102363,97.479511420177,99.5379898422403,128.217586797574,86.6380962230951,128.438358012139
"peak85801",10.7644844273684,49.2485963929453,24.6022931508473,13.332003490661,4.529867592136,0,54.5154132932253,49.7767717890265,16.2038588115275,23.9339495355472,17.0181974723937,23.4169382011082
"peak85802",25.4433268283254,53.0369499616334,49.2045863016946,26.664006981322,4.529867592136,4.82023446330812,90.2157724410012,81.5785982097935,64.81543524611,77.7853359905283,32.4892860836606,56.7683350329897
"peak85803",128.195223635024,92.8146624328585,101.764030760323,157.515152352625,49.828543513496,21.6910550848866,203.588534599479,155.552411840708,256.946904011365,233.356007971585,250.115932548816,228.492548507783
"peak85824",19.082495121244,43.5660660399132,35.7851536739597,81.4733546651507,0,2.41011723165406,27.498925289503,23.5056977892625,48.6115764345825,35.9009243033208,72.1984135192459,73.0892313549742
"peak85831",10.2751896806699,11.3650607060643,24.6022931508473,9.38178023416887,0,0,35.2179218619951,25.5797299471386,13.8890218384521,15.3861104157089,14.4396827038492,9.93445863077319
"peak85838",33.761337522201,68.1903642363859,50.3228723540059,74.5604639662894,0,14.4607033899244,99.8645181566163,100.244887630678,78.7044570845621,87.1879590223504,81.996769639715,77.3468564824484
"peak85860",47.4615904297608,68.1903642363859,48.0863002493834,74.0666860592279,9.05973518427201,14.4607033899244,28.9462371468453,23.5056977892625,11.5741848653768,27.3530851834825,18.0496033798115,17.7401046978093
"peak85866",4.89294746698565,18.9417678434405,20.1291489416024,23.2075616318914,4.529867592136,9.64046892661625,8.20143385827284,11.7528488946313,30.0928806499796,98.3001498781402,21.1438211020649,63.8643769121134
"peak85887",4.40365272028709,22.7301214121286,27.9571513077811,27.6515627954451,0,0,20.7448032885725,22.1230096840118,9.25934789230143,15.3861104157089,42.8033451578386,14.1920837582474
"peak85926",7.82871594717705,11.3650607060643,4.47314420924497,12.344447676538,4.529867592136,7.23035169496218,6.75412200093057,3.45672026312684,2.31483697307536,33.3365725673693,18.0496033798115,28.3841675164948
"peak85934",1.4678842400957,1.89417678434405,0,0.493777907061519,0,0,0.96487457156151,0.691344052625369,0,4.27391955991914,3.09421772225339,1.41920837582474
"peak85938",12.7216634141627,30.3068285495048,20.1291489416024,22.2200058177684,4.529867592136,0,51.13835229276,20.0489775261357,16.2038588115275,11.1121908557898,27.8479595002806,17.0305005098969
"peak85944",13.2109581608613,75.7670713737621,95.0543144464556,27.6515627954451,0,4.82023446330812,59.3397861510329,77.4305338940413,6.94451091922607,5.12870347190297,17.0181974723937,5.67683350329897
"peak85949",10.7644844273684,26.5184749808167,8.94628841848994,16.2946709330301,0,2.41011723165406,12.0609321445189,9.67881673675516,9.25934789230143,8.54783911983828,16.5024945186848,9.93445863077319
"peak85956",5.87153696038278,30.3068285495048,29.0754373600923,3.45644534943063,0,2.41011723165406,43.419355720268,35.2585466838938,2.31483697307536,7.69305520785445,7.73554430563349,5.67683350329897
"peak85961",15.1681371476555,22.7301214121286,15.6560047323574,11.8506697694765,0,2.41011723165406,22.6745524316955,23.5056977892625,16.2038588115275,20.5148138876119,13.9239797501403,7.80564606703608
"peak85981",7.82871594717705,13.2592374904084,6.70971631386745,17.2822267471532,0,9.64046892661625,14.9555558592034,13.8268810525074,4.62967394615071,20.5148138876119,22.1752270094827,20.5785214494588
"peak85982",8.80730544057418,28.4126517651608,32.430295517026,26.664006981322,0,4.82023446330812,56.9275997221291,45.6287074732743,25.4632067038289,21.3695977995957,31.9735831299517,16.3208963219845
"peak85992",5.38224221368422,0,4.47314420924497,10.3693360482919,0,0,3.37706100046529,2.76537621050147,30.0928806499796,41.0296277752237,13.4082767964314,13.482479570335
"peak85998",30.8255690420096,47.3544196086013,39.1400118308935,51.352902334398,13.589602776408,21.6910550848866,79.6021521538246,60.1469325784071,55.5560873538086,83.7688233744151,62.9157603524857,68.8316062275
"peak86017",13.2109581608613,30.3068285495048,13.4194326277349,46.9089011708443,0,9.64046892661625,51.6207895785408,35.2585466838938,39.3522285422811,41.0296277752237,75.8083341952082,65.9931894758505
"peak86045",131.620286861914,90.9204856485145,148.732044957395,96.2866918769963,4.529867592136,16.8708206215784,125.916131588777,239.205042208378,317.132665311324,127.36280288559,314.578801762428,109.279044938505
"peak86085",9.29660018727274,11.3650607060643,5.59143026155621,24.1951174460144,4.529867592136,0,11.0960575729574,13.8268810525074,9.25934789230143,16.2408943276927,28.8793654076984,14.9016879461598
"peak86087",8.31801069387561,20.8359446277846,13.4194326277349,9.87555814123039,0,0,34.7354845762144,30.4191383155162,6.94451091922607,12.8217586797574,17.5339004261026,14.1920837582474
"peak86088",25.932621575024,100.391369570235,87.2263120802769,24.688895353076,0,2.41011723165406,171.265236452168,150.021659419705,32.407717623055,29.0626530074501,39.7091274355852,27.6745633285825
"peak86112",4.89294746698565,0,0,9.38178023416887,4.529867592136,2.41011723165406,0,1.38268810525074,6.94451091922607,32.4817886553854,12.8925738427225,17.7401046978093
"peak86140",16.1467266410527,28.4126517651608,32.430295517026,19.2573383753993,4.529867592136,0,44.8666675776102,37.3325788417699,20.8335327576782,51.2870347190297,24.7537417780272,32.6417926439691
"peak86165",13.7002529075598,22.7301214121286,29.0754373600923,14.8133372118456,4.529867592136,4.82023446330812,53.0681014358831,45.6287074732743,6.94451091922607,16.2408943276927,21.1438211020649,21.9977298252835
"peak86167",12.2323686674641,3.7883535686881,3.35485815693373,10.3693360482919,0,4.82023446330812,11.5784948587381,10.3701607893805,30.0928806499796,29.0626530074501,16.5024945186848,34.0610010197938
"peak86170",7.82871594717705,24.6242981964727,15.6560047323574,16.2946709330301,0,0,51.13835229276,40.7892991048967,13.8890218384521,18.8052460636442,30.9421772225339,22.7073340131959
"peak86178",34.7399270155981,47.3544196086013,57.0325886678733,58.7595709403208,9.05973518427201,4.82023446330812,138.459501019077,96.0968233149262,62.5005982730346,149.58718459717,163.477836325721,134.82479570335
"peak86193",17.1253161344498,43.5660660399132,39.1400118308935,48.8840127990904,4.529867592136,2.41011723165406,21.2272405743532,33.8758585786431,27.7780436769043,11.1121908557898,26.8165535928628,15.6112921340722
"peak86195",6.85012645377992,15.1534142747524,10.0645744708012,34.0706755872448,4.529867592136,24.1011723165406,34.7354845762144,12.4441929472566,11.5741848653768,22.2243817115795,7.73554430563349,23.4169382011082
"peak86230",1.95717898679426,3.7883535686881,1.11828605231124,5.43155697767671,131.366160171944,14.4607033899244,1.92974914312302,1.38268810525074,0,12.8217586797574,6.18843544450679,5.67683350329897
"peak86256",8.31801069387561,11.3650607060643,29.0754373600923,20.2448941895223,0,0,39.0774201482412,31.801826420767,2.31483697307536,1.70956782396766,25.785147685445,5.67683350329897
"peak86269",10.2751896806699,17.0475910590965,6.70971631386745,11.8506697694765,0,2.41011723165406,18.8150541454494,6.91344052625369,20.8335327576782,36.7557082153046,33.5206919910784,50.3818973417783
"peak86288",2.44647373349283,1.89417678434405,14.5377186800461,13.8257813977225,0,7.23035169496218,5.78924742936906,7.60478457887905,9.25934789230143,29.0626530074501,11.3454649815958,10.6440628186856
"peak86290",25.4433268283254,15.1534142747524,4.47314420924497,24.1951174460144,36.238940737088,185.579026837363,6.75412200093057,8.98747268412979,94.9083158960896,74.366200342593,38.1620185744585,59.6067517846392
"peak86293",20.0610846146412,26.5184749808167,17.8925768369799,56.7844593120747,0,9.64046892661625,29.4286744326261,34.5672026312684,20.8335327576782,43.5939795111752,74.7769282877904,39.7378345230928
"peak86295",8.80730544057418,9.47088392172026,6.70971631386745,88.3862453640119,0,4.82023446330812,19.779928717011,15.9009132103835,50.9264134076578,130.781938533526,99.0149671121086,132.695983139613
"peak86296",6.85012645377992,0,6.70971631386745,24.1951174460144,0,4.82023446330812,3.85949828624604,8.98747268412979,6.94451091922607,25.6435173595148,28.3636624539895,17.7401046978093
"peak86299",11.7430739207656,41.6718892555691,55.9143026155621,12.344447676538,0,2.41011723165406,42.4544811487064,66.3690290520354,25.4632067038289,10.2574069438059,10.314059074178,7.09604187912371
"peak86312",12.7216634141627,34.0951821181929,25.7205792031586,17.7760046542147,0,0,18.8150541454494,18.666289420885,16.2038588115275,18.8052460636442,12.8925738427225,14.9016879461598
"peak86333",8.31801069387561,7.57670713737621,12.3011465754237,24.1951174460144,9.05973518427201,21.6910550848866,7.71899657249208,11.0615048420059,37.0373915692057,84.6236072863989,29.3950683614073,40.4474387110051
"peak86348",24.9540320816268,28.4126517651608,32.430295517026,25.1826732601375,13.589602776408,9.64046892661625,72.848030152894,74.6651576835398,39.3522285422811,103.428853350043,66.525681028448,98.6349821198196
"peak86349",47.4615904297608,111.756430276299,82.7531678710319,98.2618035052423,13.589602776408,4.82023446330812,320.820795044202,264.093428102891,101.852826815316,58.1253060149003,243.4117941506,114.955878441804
"peak86350",15.6574318943541,28.4126517651608,22.3657210462248,7.90044651298431,0,2.41011723165406,57.8924742936906,55.9988682626549,4.62967394615071,19.660029975628,22.6909299631916,8.51525025494845
"peak86352",28.3790953085168,96.6030160015466,65.9788770863633,19.2573383753993,0,0,175.607172024195,128.589993788319,46.2967394615071,24.788733447531,52.6017012783077,36.8994177714433
"peak86367",2.44647373349283,0,1.11828605231124,11.3568918624149,77.007749066312,33.7416412431569,3.37706100046529,1.38268810525074,6.94451091922607,29.917436919434,8.76695021305129,15.6112921340722
"peak86372",6.36083170708135,13.2592374904084,29.0754373600923,13.332003490661,0,0,20.2623660027917,28.3451061576401,16.2038588115275,3.41913564793531,25.785147685445,14.1920837582474
"peak86374",7.82871594717705,9.47088392172026,7.82800236617869,14.3195593047841,4.529867592136,2.41011723165406,17.3677422881072,11.0615048420059,25.4632067038289,31.6270047434016,34.5520978984962,38.318626147268
"peak86401",4.40365272028709,13.2592374904084,3.35485815693373,17.2822267471532,0,0,14.4731185734227,8.98747268412979,4.62967394615071,61.5444416628356,38.1620185744585,36.1898135835309
"peak86410",4.89294746698565,1.89417678434405,3.35485815693373,14.3195593047841,0,0,2.89462371468453,3.45672026312684,27.7780436769043,25.6435173595148,56.7273249079789,37.6090219593557
"peak86501",10.2751896806699,15.1534142747524,12.3011465754237,5.43155697767671,0,0,35.7003591477759,16.5922572630088,6.94451091922607,2.56435173595148,8.25124725934239,9.93445863077319
"peak86502",13.2109581608613,13.2592374904084,8.94628841848994,15.8008930259686,0,7.23035169496218,1.92974914312302,6.22209647362832,27.7780436769043,16.2408943276927,10.314059074178,19.159313073634
"peak86531",5.38224221368422,35.989358902537,30.1937234124035,50.365346520275,4.529867592136,4.82023446330812,22.1921151459147,16.5922572630088,9.25934789230143,14.5313265037251,8.76695021305129,12.7728753824227
"peak86547",57.7367801104307,51.1427731772894,22.3657210462248,222.200058177684,4.529867592136,2.41011723165406,40.5247320055834,8.98747268412979,0,5.98348738388679,5.15702953708899,21.9977298252835
"peak86599",7.82871594717705,24.6242981964727,8.94628841848994,35.5520093084294,18.119470368544,115.685627119395,19.779928717011,14.5182251051327,4.62967394615071,18.8052460636442,7.73554430563349,13.482479570335
"peak86632",11.7430739207656,5.68253035303215,6.70971631386745,13.8257813977225,0,12.0505861582703,6.75412200093057,4.14806431575221,57.8709243268839,52.1418186310135,33.5206919910784,60.3163559725515
"peak86658",7.82871594717705,134.486551688428,86.1080260279656,4.44400116355367,0,0,54.0329760074446,105.775640051681,2.31483697307536,2.56435173595148,8.76695021305129,4.25762512747422
"peak86668",4.40365272028709,0,1.11828605231124,20.7386720965838,0,2.41011723165406,1.92974914312302,3.45672026312684,6.94451091922607,39.3200599512561,18.5653063335204,45.4146680263917
"peak86673",7.33942120047848,0,1.11828605231124,13.8257813977225,0,0,0.482437285780755,1.38268810525074,20.8335327576782,10.2574069438059,24.2380388243183,26.2553549527577
"peak86677",3.91435797358852,5.68253035303215,13.4194326277349,22.2200058177684,0,0,15.9204304307649,16.5922572630088,9.25934789230143,8.54783911983828,28.8793654076984,16.3208963219845
"peak86694",10.2751896806699,1.89417678434405,0,25.676451167199,0,7.23035169496218,11.5784948587381,8.98747268412979,0,32.4817886553854,16.5024945186848,31.9321884560567
"peak86704",11.7430739207656,5.68253035303215,5.59143026155621,16.7884488400917,0,0,11.0960575729574,19.3576334735103,4.62967394615071,11.9669747677736,15.9867915649759,7.80564606703608
"peak86705",19.5717898679426,13.2592374904084,11.1828605231124,24.688895353076,4.529867592136,0,13.5082440018611,22.1230096840118,25.4632067038289,14.5313265037251,21.1438211020649,19.8689172615464
"peak86706",30.3362742953111,15.1534142747524,19.0108628892911,44.9337895425983,9.05973518427201,24.1011723165406,43.9017930060487,38.7152669470206,16.2038588115275,31.6270047434016,30.9421772225339,21.9977298252835
"peak86777",13.2109581608613,18.9417678434405,62.6240189294296,17.7760046542147,0,0,43.419355720268,65.67768499941,9.25934789230143,0.854783911983828,28.3636624539895,2.83841675164948
