"","Var1","Freq"
"2368","Rpl13a",1
"2369","Rpl14",1
"2370","Rpl15",1
"2371","Rpl17",1
"2372","Rpl18",3
"2373","Rpl27",1
"2374","Rpl27a",1
"2375","Rpl4",2
"2376","Rpl7l1",3
"2377","Rplp0",2
"2378","Rplp1",1
"2379","Rplp2",1
"2380","Rps10",1
"2381","Rps13",2
"2382","Rps18",1
"2383","Rps19bp1",1
"2384","Rps20",1
"2385","Rps21",3
"2386","Rps24",2
"2387","Rps3a1",2
"2388","Rps6ka1",2
"2389","Rps6ka3",1
"2390","Rps6ka4",1
"2391","Rps6kb1",1
"2392","Rps8",1
"2393","Rpsa",1
"2394","Rptor",1
"2395","Rraga",1
"2396","Rragc",1
"2397","Rras2",1
"2398","Rrbp1",2
"2399","Rreb1",3
"2400","Rrm1",2
"2401","Rrm2",1
"2402","Rsad2",3
"2403","Rsbn1l",1
"2404","Rsrp1",1
"2405","Rsu1",1
"2406","Rtf1",1
"2407","Rtn3",1
"2408","Rtn4",6
"2409","Runx1",1
"2410","S100a1",1
"2411","S100a11",3
"2412","S100a14",5
"2413","S100a16",2
"2414","Saa1",2
"2415","Saa2",1
"2416","Safb",1
"2417","Samd5",1
"2418","Samd9l",1
"2419","Samhd1",1
"2420","Sap130",1
"2421","Sar1a",1
"2422","Sars",4
"2423","Sass6",1
"2424","Sat1",1
"2425","Satb2",1
"2426","Sbf1",1
"2427","Sbno1",1
"2428","Sbno2",2
"2429","Sc5d",2
"2430","Scaf4",2
"2431","Scaf8",1
"2432","Scamp2",1
"2433","Scap",1
"2434","Scarb2",3
"2435","Scd2",5
"2436","Scml4",1
"2437","Scnn1a",1
"2438","Sco1",1
"2439","Scrib",1
"2440","Scrn2",1
"2441","Scyl3",1
"2442","Sdad1",2
"2443","Sdc1",3
"2444","Sdc4",5
"2445","Sdcbp",2
"2446","Sdf2",1
"2447","Sdha",2
"2448","Sec16a",1
"2449","Sec22b",2
"2450","Sec23a",2
"2451","Sec23b",1
"2452","Sec24a",3
"2453","Sec24c",1
"2454","Sec31a",1
"2455","Sec61b",1
"2456","Sec63",2
"2457","Secisbp2l",1
"2458","Sectm1b",1
"2459","Sel1l",3
"2460","Sel1l3",2
"2461","Selo",2
"2462","Selt",3
"2463","Sema3c",1
"2464","Sema4a",2
"2465","Sema4b",5
"2466","Sema4g",3
"2467","Sema5a",2
"2468","Sema6d",2
"2469","Sema7a",2
"2470","Senp3",1
"2471","Senp6",2
"2472","Sept10",2
"2473","Sept11",2
"2474","Sept2",2
"2475","Sept5",2
"2476","Sept7",1
"2477","Serinc1",1
"2478","Serinc2",1
"2479","Serinc3",3
"2480","Serinc5",3
"2481","Serpinb1a",1
"2482","Serpinb6a",1
"2483","Serpine1",1
"2484","Sertad1",2
"2485","Sertad3",1
"2486","Sesn2",2
"2487","Sesn3",1
"2488","Setd3",1
"2489","Setd5",5
"2490","Setd7",2
"2491","Setdb1",1
"2492","Sf3a2",1
"2493","Sf3b1",1
"2494","Sfpq",3
"2495","Sft2d1",1
"2496","Sft2d2",2
"2497","Sfxn1",1
"2498","Sfxn5",1
"2499","Sgk1",4
"2500","Sgk2",2
"2501","Sgk3",1
"2502","Sgms2",1
"2503","Sgpp2",2
"2504","Sgsm3",1
"2505","Sh2b1",1
"2506","Sh2d3c",1
"2507","Sh2d4a",1
"2508","Sh3bgrl2",2
"2509","Sh3bp4",2
"2510","Sh3bp5l",1
"2511","Sh3d19",1
"2512","Sh3glb1",2
"2513","Sh3pxd2a",1
"2514","Sh3rf1",3
"2515","Sh3tc1",1
"2516","Shisa2",1
"2517","Shisa5",3
"2518","Shroom3",2
"2519","Shtn1",2
"2520","Sidt1",2
"2521","Sidt2",1
"2522","Sik1",2
"2523","Sike1",1
"2524","Sipa1l1",2
"2525","Ski",1
"2526","Skiv2l",1
"2527","Skp1a",2
"2528","Slc10a5 RP23-436F15.5",1
"2529","Slc10a7",1
"2530","Slc12a2",9
"2531","Slc12a7",1
"2532","Slc13a2",2
"2533","Slc16a1",1
"2534","Slc16a3",2
"2535","Slc16a5",1
"2536","Slc20a1",1
"2537","Slc22a23",1
"2538","Slc25a10",3
"2539","Slc25a13",1
"2540","Slc25a17",1
"2541","Slc25a24",2
"2542","Slc25a25",1
"2543","Slc25a51",1
"2544","Slc26a2",6
"2545","Slc26a3",2
"2546","Slc30a4",1
"2547","Slc31a1",2
"2548","Slc33a1",1
"2549","Slc35a1",3
"2550","Slc35a2",2
"2551","Slc35a3",2
"2552","Slc35a4",1
"2553","Slc35b3",1
"2554","Slc35b4",4
"2555","Slc35c1",1
"2556","Slc35d1",3
"2557","Slc35g1",1
"2558","Slc36a1",1
"2559","Slc37a1",1
"2560","Slc38a1",2
"2561","Slc38a10",1
"2562","Slc38a2",5
"2563","Slc38a7",1
"2564","Slc39a1",2
"2565","Slc39a11",1
"2566","Slc3a2",3
"2567","Slc40a1",2
"2568","Slc44a1",7
"2569","Slc44a2",1
"2570","Slc44a4",2
"2571","Slc46a1",1
"2572","Slc4a4",1
"2573","Slc4a7",3
"2574","Slc5a8",1
"2575","Slc6a14",2
"2576","Slc6a6",1
"2577","Slc6a8",2
"2578","Slc7a5",1
"2579","Slc8a1",1
"2580","Slc8b1",1
"2581","Slc9a1",1
"2582","Slco2a1",2
"2583","Slfn4",1
"2584","Slfn5",1
"2585","Slk",3
"2586","Slmap",2
"2587","Smad4",1
"2588","Smad5",1
"2589","Smad7",5
"2590","Smagp",2
"2591","Smap1",1
"2592","Smarca4",2
"2593","Smarcc1",3
"2594","Smarcc2",1
"2595","Smarcd1",2
"2596","Smc1a",1
"2597","Smchd1",1
"2598","Smco4",2
"2599","Smcr8",1
"2600","Smg6",1
"2601","Smg7",1
"2602","Smim12",1
"2603","Smim15",2
"2604","Smim22",1
"2605","Smim7",2
"2606","Smoc2",1
"2607","Smpd3",1
"2608","Smpd3 Gm26786",2
"2609","Smpdl3a",4
"2610","Snap23",1
"2611","Snd1",1
"2612","Snrnp200",2
"2613","Snrpb",2
"2614","Snrpd1",1
"2615","Snrpd2",1
"2616","Snx13",2
"2617","Snx24",1
"2618","Snx25",1
"2619","Snx27",1
"2620","Snx5",2
"2621","Snx8",1
"2622","Soat1",1
"2623","Socs2",1
"2624","Socs4",1
"2625","Socs6",1
"2626","Son",1
"2627","Sorbs1",1
"2628","Sorbs2",2
"2629","Sorl1",1
"2630","Sos2",1
"2631","Sowahb",1
"2632","Sox4",1
"2633","Spag7",1
"2634","Sparc",3
"2635","Spats2l",1
"2636","Spcs2",1
"2637","Spcs3",1
"2638","Spdef",1
"2639","Specc1",3
"2640","Spg20",1
"2641","Spint1",1
"2642","Spint2",2
"2643","Spopl",1
"2644","Sppl2a",4
"2645","Spred1",3
"2646","Sprr1a",1
"2647","Sprr2a3",1
"2648","Spry2",1
"2649","Spryd3",3
"2650","Sptan1",1
"2651","Sptbn1",6
"2652","Sptlc2",5
"2653","Sptssa",2
"2654","Spty2d1",2
"2655","Sqle",2
"2656","Sqstm1",1
"2657","Src",2
"2658","Srd5a1",1
"2659","Srebf1",1
"2660","Srebf2",1
"2661","Srek1ip1",1
"2662","Sri",4
"2663","Srp19",1
"2664","Srpk1",1
"2665","Srpr",1
"2666","Srrm2",3
"2667","Srsf1",3
"2668","Srsf10",1
"2669","Srsf3",1
"2670","Srsf5",5
"2671","Srsf9",2
"2672","Ssb",1
"2673","Ssbp3",2
"2674","Ssfa2",2
"2675","Ssh1",1
"2676","Ssh2",2
"2677","Ssr1",1
"2678","Ssr2",2
"2679","Ssu72",1
"2680","St14",2
"2681","St3gal3",1
"2682","St3gal4",3
"2683","St6galnac6",3
"2684","Stag1",1
"2685","Stam",1
"2686","Stard4",1
"2687","Stard7",1
"2688","Stat2",1
"2689","Stat3",1
"2690","Stau1",3
"2691","Stc2",1
"2692","Stip1",2
"2693","Stk10",1
"2694","Stk11",1
"2695","Stk17b",1
"2696","Stk3",1
"2697","Stk35",1
"2698","Stk40",3
"2699","Ston2",2
"2700","Stra6l",1
"2701","Strbp",4
"2702","Strip1",1
"2703","Strn",5
"2704","Strn4",2
"2705","Stx12",1
"2706","Stx16",2
"2707","Stx17",2
"2708","Stx3",1
"2709","Stxbp1",1
"2710","Stxbp5",1
"2711","Stxbp6",1
"2712","Styk1",1
"2713","Suclg1",1
"2714","Sulf1",1
"2715","Sulf2",2
"2716","Sult1d1",1
"2717","Sumf1",1
"2718","Suox",1
"2719","Supt16",2
"2720","Supt6",3
"2721","Supv3l1",1
"2722","Surf4",2
"2723","Susd6",2
"2724","Suv39h1",2
"2725","Suv420h2",1
"2726","Sval1",1
"2727","Svil",2
"2728","Syde1",1
"2729","Syngr2",3
"2730","Synj1",1
"2731","Sypl",5
"2732","Sys1",2
"2733","Syvn1",2
"2734","Szrd1",1
"2735","Tab2",1
"2736","Tacc2",2
"2737","Taf1",1
"2738","Taf15",2
"2739","Taf1d",2
"2740","Taf3",1
"2741","Taf4",1
"2742","Taf5l",1
"2743","Taf8",1
"2744","Tango6",1
"2745","Tank",1
"2746","Taok1",3
"2747","Taok3",1
"2748","Tap1",1
"2749","Tap2",1
"2750","Tapbp",2
"2751","Tardbp",1
"2752","Tax1bp1",2
"2753","Tbc1d10b",1
"2754","Tbc1d13",3
"2755","Tbc1d20",1
"2756","Tbc1d22a",1
"2757","Tbc1d2b",1
"2758","Tbc1d30",1
"2759","Tbc1d4",1
"2760","Tbcd",1
"2761","Tbk1",1
"2762","Tbl1x",1
"2763","Tbl3",1
"2764","Tc2n",2
"2765","Tcaf2",1
"2766","Tcea1",1
"2767","Tcea3",2
"2768","Tcerg1",2
"2769","Tcf20",1
"2770","Tcf4",2
"2771","Tcf7l2",6
"2772","Tcp1",3
"2773","Tcp11l2",1
"2774","Tcta",1
"2775","Tdrd7",3
"2776","Tead3",1
"2777","Tead4",1
"2778","Tecr",1
"2779","Tef",1
"2780","Telo2",1
"2781","Tep1",2
"2782","Tes",4
"2783","Tet2",1
"2784","Tet3",6
"2785","Tfcp2l1",5
"2786","Tfdp1",1
"2787","Tff3",2
"2788","Tfrc",5
"2789","Tgfa",1
"2790","Tgfbi",1
"2791","Tgfbr1",1
"2792","Tgfbr2",3
"2793","Tgfbrap1",1
"2794","Tgif1",1
"2795","Tgm2",1
"2796","Tgoln1",10
"2797","Thra",2
"2798","Thrap3",2
"2799","Thyn1",1
"2800","Tia1",1
"2801","Tifa",2
"2802","Tigd5",1
"2803","Tinagl1",1
"2804","Tiparp",1
"2805","Tirap",1
"2806","Tjp1",3
"2807","Tkt",1
"2808","Tle1",2
"2809","Tle4",2
"2810","Tlk1",1
"2811","Tln1",2
"2812","Tm9sf1",2
"2813","Tm9sf2",2
"2814","Tm9sf3",4
"2815","Tm9sf4",1
"2816","Tmbim1",1
"2817","Tmbim4",2
"2818","Tmbim6",1
"2819","Tmc4",3
"2820","Tmcc3",3
"2821","Tmed7",1
"2822","Tmed9",3
"2823","Tmeff1",1
"2824","Tmem110",1
"2825","Tmem120a",1
"2826","Tmem127",4
"2827","Tmem131",2
"2828","Tmem134",1
"2829","Tmem14c",1
"2830","Tmem150b",1
"2831","Tmem161b",1
"2832","Tmem164",3
"2833","Tmem165",1
"2834","Tmem167",1
"2835","Tmem170",1
"2836","Tmem170b",1
"2837","Tmem173",1
"2838","Tmem183a",1
"2839","Tmem186",1
"2840","Tmem192",1
"2841","Tmem2",1
"2842","Tmem230",1
"2843","Tmem234",1
"2844","Tmem236",1
"2845","Tmem241",1
"2846","Tmem245",2
"2847","Tmem248",1
"2848","Tmem253",1
"2849","Tmem30a",1
"2850","Tmem43",1
"2851","Tmem45b",4
"2852","Tmem54",1
"2853","Tmem55b",1
"2854","Tmem56",1
"2855","Tmem59",1
"2856","Tmem8",1
"2857","Tmem87a",1
"2858","Tmem87b",1
"2859","Tmem94",2
"2860","Tmem97",1
"2861","Tmem98",2
"2862","Tmod3",1
"2863","Tmpo",3
"2864","Tmprss2",5
"2865","Tmprss4",2
"2866","Tmtc2",2
"2867","Tmx3",1
"2868","Tnfaip1",1
"2869","Tnfaip3",3
"2870","Tnfaip8",3
"2871","Tnfrsf10b",1
"2872","Tnfrsf11a",5
"2873","Tnfrsf11b",2
"2874","Tnfrsf12a",1
"2875","Tnfrsf1a",1
"2876","Tnfrsf1b",5
"2877","Tnfrsf21",1
"2878","Tnfrsf22",1
"2879","Tnfrsf23",1
"2880","Tnks",3
"2881","Tnks1bp1",3
"2882","Tnks2",2
"2883","Tnpo1",2
"2884","Tnpo2",1
"2885","Tnpo3",2
"2886","Tnrc18",1
"2887","Tnrc6a",8
"2888","Tnrc6b",1
"2889","Tnrc6c",1
"2890","Tns3",2
"2891","Tns4",3
"2892","Tob1",1
"2893","Tob2",2
"2894","Tom1l1",2
"2895","Tomm7",1
"2896","Tomm70a",2
"2897","Top1",2
"2898","Top2a",1
"2899","Top2b",1
"2900","Topbp1",1
"2901","Tor1aip1",1
"2902","Tor1aip2",3
"2903","Tor1b",1
"2904","Tor4a",1
"2905","Tox",4
"2906","Tox3",1
"2907","Tpcn1",2
"2908","Tpd52",5
"2909","Tpi1",2
"2910","Tpm1",1
"2911","Tpm3",3
"2912","Tpm4",1
"2913","Tpp2",1
"2914","Tpst2",2
"2915","Tra2a",1
"2916","Trabd",1
"2917","Traf4",2
"2918","Traf6",1
"2919","Trafd1",1
"2920","Trak1",3
"2921","Trak2",1
"2922","Trappc13",1
"2923","Trappc4",1
"2924","Trappc9",1
"2925","Trbc2",1
"2926","Trib1",5
"2927","Trib2",1
"2928","Trim16",1
"2929","Trim2",1
"2930","Trim25",4
"2931","Trim28",1
"2932","Trim33",1
"2933","Trim6",2
"2934","Trim8",1
"2935","Trio",3
"2936","Triobp",1
"2937","Trip10",1
"2938","Trip12",3
"2939","Trp53",1
"2940","Trp53inp1",2
"2941","Trp53inp2",4
"2942","Trpc4ap",2
"2943","Trpm7",1
"2944","Trrap",3
"2945","Tsc22d1",2
"2946","Tsc22d2",2
"2947","Tsc22d3",1
"2948","Tsc22d4",2
"2949","Tshz1",1
"2950","Tsn",2
"2951","Tspan1",6
"2952","Tspan14",2
"2953","Tspan7",1
"2954","Tsr1",1
"2955","Ttc17",2
"2956","Ttc33",1
"2957","Ttc39a",2
"2958","Ttc7",2
"2959","Ttc9",1
"2960","Ttll4",2
"2961","Ttll6",1
"2962","Ttr",1
"2963","Ttyh3",1
"2964","Tuba1b",1
"2965","Tuba1c",3
"2966","Tuba4a",3
"2967","Tubb5",3
"2968","Tubgcp4",1
"2969","Tug1",3
"2970","Txn1",2
"2971","Txndc11",1
"2972","Txnip",3
"2973","Txnrd1",1
"2974","Tyk2",1
"2975","Tyro3",1
"2976","Uba1",1
"2977","Uba6",1
"2978","Uba7",1
"2979","Ubald2",1
"2980","Ubap2",2
"2981","Ubap2l",2
"2982","Ube2b",1
"2983","Ube2c",1
"2984","Ube2d1",1
"2985","Ube2e2",1
"2986","Ube2e3",1
"2987","Ube2g2",2
"2988","Ube2h",3
"2989","Ube2j1",2
"2990","Ube2q2",1
"2991","Ube2r2",1
"2992","Ube2w",1
"2993","Ube2z",1
"2994","Ube3a",1
"2995","Ube3c",1
"2996","Ube4a",2
"2997","Ube4b",3
"2998","Ubfd1",2
"2999","Ubl7",1
"3000","Ubn2",2
"3001","Ubqln1",2
"3002","Ubr1",2
"3003","Ubr2",1
"3004","Ubr3",1
"3005","Ubr4",5
"3006","Ubr5",2
"3007","Ubtf",1
"3008","Ubxn1",1
"3009","Ubxn4",1
"3010","Ubxn7",2
"3011","Ucp2",1
"3012","Ufd1l",1
"3013","Ugcg",6
"3014","Ugp2",1
"3015","Uhmk1",1
"3016","Uhrf1bp1l",1
"3017","Uhrf2",1
"3018","Ulk1",1
"3019","Unc119b",1
"3020","Unc13b",1
"3021","Unc50",1
"3022","Unc5b",2
"3023","Unc5cl",1
"3024","Upp1",1
"3025","Uqcrc1",1
"3026","Uqcrc2",1
"3027","Uqcrfs1",1
"3028","Uqcrh",1
"3029","Urah",1
"3030","Uri1",2
"3031","Use1",1
"3032","Usf3",1
"3033","Usp1",1
"3034","Usp10",1
"3035","Usp15",1
"3036","Usp25",3
"3037","Usp28",1
"3038","Usp3",1
"3039","Usp37",1
"3040","Usp38",1
"3041","Usp42",1
"3042","Usp47",1
"3043","Usp48",1
"3044","Usp53",1
"3045","Usp6nl",1
"3046","Usp8",2
"3047","Usp9x",4
"3048","Utrn",2
"3049","Uty",1
"3050","Uxs1",1
"3051","Vamp3",2
"3052","Vamp8",1
"3053","Vangl1",1
"3054","Vash2",1
"3055","Vasp",2
"3056","Vav3",1
"3057","Vbp1",1
"3058","Vcl",2
"3059","Vcpip1",1
"3060","Vdac1",2
"3061","Vdr",1
"3062","Vegfa",2
"3063","Vil1",3
"3064","Vipas39",1
"3065","Vipr1",3
"3066","Vkorc1l1",1
"3067","Vldlr",1
"3068","Vmp1",2
"3069","Vprbp",2
"3070","Vps13a",2
"3071","Vps13d",2
"3072","Vps16",1
"3073","Vps28",1
"3074","Vps36",1
"3075","Vps53",1
"3076","Vps54",1
"3077","Vstm5",1
"3078","Vti1a",2
"3079","Wapl",3
"3080","Wars",2
"3081","Wasf2",2
"3082","Washc5",1
"3083","Wasl",2
"3084","Wbp1l",2
"3085","Wbp2",1
"3086","Wbscr22",1
"3087","Wdfy2",1
"3088","Wdfy3",1
"3089","Wdr1",1
"3090","Wdr12",1
"3091","Wdr26",3
"3092","Wdr33",1
"3093","Wdr35",1
"3094","Wdr37",1
"3095","Wdr82",4
"3096","Wdr92",1
"3097","Wee1",1
"3098","Wfdc18",1
"3099","Wipf1",1
"3100","Wiz",1
"3101","Wnk1",4
"3102","Wwc1",1
"3103","Xdh",3
"3104","Xiap",2
"3105","Xist",3
"3106","Xkr4",1
"3107","Xkr8",1
"3108","Xpo1",1
"3109","Xpo4",1
"3110","Xpo5",1
"3111","Xpo7",1
"3112","Xrn1",1
"3113","Xrn2",2
"3114","Xylt2",1
"3115","Yap1",2
"3116","Yars",1
"3117","Ybx1",2
"3118","Ybx3",1
"3119","Yes1",2
"3120","Yipf3",2
"3121","Yipf5",1
"3122","Yipf6",4
"3123","Ythdf2",1
"3124","Ythdf3",2
"3125","Ywhab",3
"3126","Ywhae",1
"3127","Ywhag",4
"3128","Ywhaq",1
"3129","Ywhaz",4
"3130","Yy1",1
"3131","Zbtb18",1
"3132","Zbtb20",1
"3133","Zbtb37",1
"3134","Zbtb38",1
"3135","Zbtb39",2
"3136","Zbtb41",1
"3137","Zbtb42",1
"3138","Zbtb7a",2
"3139","Zbtb7b",1
"3140","Zc2hc1a",1
"3141","Zc3h11a",1
"3142","Zc3h4",1
"3143","Zc3hav1",1
"3144","Zcchc10",1
"3145","Zcchc14",1
"3146","Zcchc17",1
"3147","Zcchc6",2
"3148","Zcchc7",1
"3149","Zdhhc12",1
"3150","Zdhhc13",3
"3151","Zdhhc15",2
"3152","Zdhhc18",2
"3153","Zdhhc2",1
"3154","Zdhhc20",1
"3155","Zdhhc21",3
"3156","Zdhhc6",1
"3157","Zdhhc7",1
"3158","Zeb2",1
"3159","Zfand3",1
"3160","Zfc3h1",1
"3161","Zfhx3",3
"3162","Zfp1",2
"3163","Zfp106",3
"3164","Zfp12",1
"3165","Zfp148",1
"3166","Zfp185",1
"3167","Zfp217",3
"3168","Zfp219",2
"3169","Zfp26",1
"3170","Zfp280d",1
"3171","Zfp292",1
"3172","Zfp36",3
"3173","Zfp367",1
"3174","Zfp369",1
"3175","Zfp36l1",1
"3176","Zfp36l2",1
"3177","Zfp407",1
"3178","Zfp46",1
"3179","Zfp462",1
"3180","Zfp473",1
"3181","Zfp53",1
"3182","Zfp551",1
"3183","Zfp609",1
"3184","Zfp626",1
"3185","Zfp644",3
"3186","Zfp652",2
"3187","Zfp68",1
"3188","Zfp687",1
"3189","Zfp697",1
"3190","Zfp710",1
"3191","Zfp740",1
"3192","Zfp758",1
"3193","Zfp760",1
"3194","Zfp809",1
"3195","Zfp810",1
"3196","Zfp827",1
"3197","Zfp87",1
"3198","Zfp871",2
"3199","Zfp874a",1
"3200","Zfp91",4
"3201","Zfp930",1
"3202","Zfp948",1
"3203","Zfr",1
"3204","Zfx",1
"3205","Zfyve1",2
"3206","Zfyve26",2
"3207","Zhx2",1
"3208","Zmiz1",1
"3209","Zmynd8",3
"3210","Znfx1",3
"3211","Znrf2",1
"3212","Znrf3",1
"3213","Zpr1",1
"3214","Zswim3",1
"3215","Zwint",1
"3216","Zyx",1
"3217","Zzef1",2
