"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-1a-1-5p",0.135758503799232,-0.0727369588815999,0.219778198750314,-0.332968046048299,0.739158403732752,NA
"mmu-miR-1a-3p",6.39302799728591,-0.713299191689313,0.407060345304569,-1.72430164232753,0.0846534029767147,0.423450272753439
"mmu-miR-1b-3p",1.2113124594271,0.238863390256848,0.427954423878683,0.55501759669698,0.578882624440958,0.846004611583113
"mmu-miR-200a-3p",7254.74751389222,0.0880145794453994,0.0733338742944281,1.19933035567523,0.230399516124414,0.64997539383677
"mmu-miR-200a-5p",1998.96450628632,-0.0441152535901064,0.0772241601765975,-0.571370347931094,0.567748624677595,0.846004611583113
"mmu-miR-200b-3p",10176.6879717835,0.122659985717269,0.110660261445162,1.10381618884258,0.269672880853645,0.68934132857263
"mmu-miR-200b-5p",852.184107392477,-0.0986178861507692,0.0880581880617588,-1.11988471696464,0.262762891772985,0.683816682204395
"mmu-miR-200c-3p",14550.2577110951,-0.0726934159043164,0.0931978310399878,-0.781637989323346,0.434427354252747,0.799128065600217
"mmu-miR-200c-5p",6.53722077769063,0.430714377143339,0.332069518275839,1.29019983680598,0.196981282805343,0.612200821380633
"mmu-miR-203-3p",3601.34483849173,0.0557430686889787,0.0694910402986512,0.801915082777641,0.42260208076806,0.79525159270134
"mmu-miR-203-5p",5.06885523504441,-0.168313174439334,0.375899403693516,-0.42992153445226,0.667252720127526,0.889670293503368
"mmu-miR-204-5p",0.513419385639134,0.434751516924558,0.317351788438099,1.20338170949847,0.228828642529359,NA
"mmu-miR-205-5p",3404.76418186063,0.257588673850179,0.235350692704159,1.092215266248,0.27473849387099,0.6940761950425
"mmu-miR-206-3p",1.89190375985926,-0.996642818490604,0.412954027748376,-2.6376095672425,0.00834926485494129,0.0974833085766118
"mmu-miR-20a-3p",10.5235451352524,0.377339632029943,0.390024565269333,0.975047946220134,0.329536477395788,0.739992826852194
"mmu-miR-20a-5p",6254.28458976848,0.0692901615406108,0.0949042348691993,0.730350523127707,0.465175953064982,0.823590211983902
"mmu-miR-20b-5p",5.74578749585685,-1.10412223425122,0.394189794477001,-2.80134823161575,0.00508895717929967,0.0687009219205456
"mmu-miR-210-3p",4346.34571403074,0.081120619673051,0.120475166553686,0.673203841456906,0.500817617640382,0.835340582319093
"mmu-miR-210-5p",122.322302573901,0.289614679106878,0.190369001022904,1.51493472598615,0.129788935152605,0.500614464160047
"mmu-miR-211-5p",0.305959470097704,-0.0727369588816,0.219778198750314,-0.311460232553268,0.755450770242999,NA
"mmu-miR-212-3p",7.18734173917069,-0.654207100102876,0.408643819952313,-1.59362828553581,0.11101931527699,0.451380216394472
"mmu-miR-212-5p",5.32190191550941,-1.05321125723139,0.417434115002858,-2.53647430896481,0.0111974958476182,0.123570261925306
"mmu-miR-214-3p",14.5032830864812,0.142904000668651,0.350296206999342,0.40547147735341,0.685130980143937,0.891495733199339
"mmu-miR-214-5p",1.94593067883792,0.513788249311186,0.428943935862159,1.17669459310081,0.23931742671128,0.654336255311853
"mmu-miR-215-3p",13.9163463335893,-0.102521853901534,0.399610440763881,-0.221894876036893,0.82439571943975,0.927445184369719
"mmu-miR-215-5p",3439.11970280028,0.090302946117741,0.193554623910099,0.470028818529777,0.638334428287208,0.872659724747069
"mmu-miR-216a-5p",14.3429497133411,-0.25074164078403,0.233886401430825,-1.14870881683574,NA,NA
"mmu-miR-216b-5p",0.570973936563789,-0.195249952411167,0.222456800992612,-0.724499543173505,0.468759107526881,NA
"mmu-miR-217-5p",12.8444961642333,-0.253109726341144,0.233803492297451,-7.37810520679268,NA,NA
"mmu-miR-218-1-3p",1.57751278996216,0.320620513362076,0.428703822880876,0.681333078925705,0.495660756954415,0.832057443515155
"mmu-miR-218-5p",237.582931204952,0.932241669104013,0.174894452320151,5.3295043155968,9.8481180482672e-08,1.41812899895048e-05
"mmu-miR-219a-1-3p",0.968342292163796,0.0536979176268142,0.38398088168656,0.0486585302731193,0.961191424751467,NA
"mmu-miR-219a-5p",44.6570778713495,-0.290763360239816,0.292482344807742,-0.988467595319528,0.322923697004945,0.739992826852194
"mmu-miR-21a-3p",78.8410057120284,0.352964440645287,0.180935882561556,1.95197213068607,0.0509415134934845,0.35494731982557
"mmu-miR-21a-5p",21315.3220986252,-0.0344606704773317,0.105483092522278,-0.329540138557128,0.741747460401409,0.899043640328935
"mmu-miR-21b",1.53733185779426,0.363548057050666,0.428843858775696,0.817522266958202,0.413630029608502,0.790655631818022
"mmu-miR-22-3p",3248.71171803377,0.0952599010573129,0.0825567238590132,1.15334058734156,0.248770617133271,0.661385700018348
"mmu-miR-22-5p",22.5609773864626,0.173721335764947,0.244790635465202,0.709240261911045,0.478175392440861,0.829903168642858
"mmu-miR-221-3p",3426.60929526826,-0.0415282857629841,0.101428077495745,-0.409800959986351,0.681951961955651,0.891495733199339
"mmu-miR-221-5p",0.756547076904492,0.308777734173247,0.394450405930881,0.806491493785114,0.419959510730329,NA
"mmu-miR-222-3p",837.652700591557,-0.14680345825397,0.168937911301312,-0.867570651976358,0.385629418499965,0.767704648810991
"mmu-miR-223-3p",14.8452761514045,-0.344618817540962,0.377597311391586,-0.931539321543359,0.351574654208156,0.741633278712478
"mmu-miR-224-3p",0.67068434681569,-0.0660591313714699,0.383190246150352,-0.198822339503126,0.842401720450141,NA
"mmu-miR-224-5p",136.356304022311,-0.203869604436605,0.210242044942096,-0.974916815472082,0.329601524274963,0.739992826852194
"mmu-miR-23a-3p",2324.72384633252,0.510660370327942,0.12159000871659,4.19796289700726,2.69326743255965e-05,0.00145436441358221
"mmu-miR-23a-5p",1.80918086751266,0.044339087055481,0.428215238475542,0.0885511560700101,0.929438627324345,0.976468196248435
"mmu-miR-23b-3p",3013.75323307157,0.29429606496417,0.242986086769856,1.22030403370856,0.222349641251491,0.63962531686545
